"","slide","initalAOI","fixationTime","correctedAOI"
"1","fruit.bmp",2,0.09936,2
"2","fruit.bmp",0,0.19431,0
"3","fruit.bmp",0,0.14825,0
"4","fruit.bmp",0,0.59118,0
"5","fruit.bmp",0,0.26302,0
"6","fruit.bmp",0,0.04899,0
"7","fruit.bmp",1,0.26252,1
"8","fruit.bmp",0,0.32991,0
"9","fruit.bmp",1,0.34621,1
"10","fruit.bmp",5,0.42674,5
"11","fruit.bmp",3,0.29585,3
"12","fruit.bmp",3,0.24621,3
"13","fruit.bmp",2,0.09955,2
"14","fruit.bmp",0,0.58469,0
"15","fruit.bmp",2,0.32845,2
"16","fruit.bmp",2,0.3941,2
"17","fruit.bmp",2,0.45801,2
"18","fruit.bmp",5,0.21268,5
"19","fruit.bmp",0,0.50964,0
"20","fruit.bmp",0,0.24698,0
"21","fruit.bmp",6,0.27898,6
"22","fruit.bmp",9,0.46057,9
"23","fruit.bmp",6,0.14519,6
"24","fruit.bmp",2,0.24714,2
"25","fruit.bmp",0,0.37647,0
"26","fruit.bmp",6,0.26286,6
"27","fruit.bmp",4,0.29908,4
"28","fruit.bmp",2,0.32725,2
"29","fruit.bmp",7,0.2459,7
"30","fruit.bmp",9,1.54478,9
"31","fruit.bmp",4,0.68991,4
"32","intro.bmp",2,0.23009,2
"33","intro.bmp",8,0.34557,8
"34","intro.bmp",0,0.19728,0
"35","intro.bmp",8,0.32656,8
"36","intro.bmp",6,0.23048,6
"37","intro.bmp",8,0.19716,8
"38","intro.bmp",6,0.21336,6
"39","intro.bmp",9,0.19727,9
"40","intro.bmp",6,0.19643,6
"41","intro.bmp",5,0.26241,5
"42","intro.bmp",2,0.27901,2
"43","intro.bmp",3,0.37858,3
"44","intro.bmp",6,0.2636,6
"45","intro.bmp",0,0.37797,0
"46","intro.bmp",0,0.26509,0
"47","intro.bmp",0,0.39386,0
"48","intro.bmp",2,0.4274,2
"49","intro.bmp",2,0.27937,2
"50","intro.bmp",2,0.26267,2
"51","intro.bmp",1,0.42689,1
"52","intro.bmp",7,0.14774,7
"53","intro.bmp",0,0.22987,0
"54","intro.bmp",3,0.57482,3
"55","intro.bmp",0,0.2945,0
"56","intro.bmp",0,0.19617,0
"57","intro.bmp",0,0.49313,0
"58","intro.bmp",0,0.26175,0
"59","intro.bmp",0,0.57389,0
"60","intro.bmp",0,0.19735,0
"61","intro.bmp",0,0.22979,0
"62","intro.bmp",0,0.36159,0
"63","intro.bmp",0,0.21397,0
"64","intro.bmp",5,0.20036,5
"65","intro.bmp",5,0.26405,5
"66","intro.bmp",9,0.77184,9
"67","intro.bmp",0,0.16385,0
"68","intro.bmp",8,0.19759,8
"69","intro.bmp",0,0.21435,0
"70","intro.bmp",0,0.36115,0
"71","intro.bmp",0,0.27931,0
"72","intro.bmp",5,0.23042,5
"73","intro.bmp",8,0.32845,8
"74","intro.bmp",0,0.23027,0
"75","intro.bmp",0,0.57494,0
"76","intro.bmp",8,0.39433,8
"77","intro.bmp",0,0.18448,0
"78","intro.bmp",0,0.23657,0
"79","intro.bmp",0,0.27753,0
"80","intro.bmp",0,0.70611,0
"81","intro.bmp",0,0.41355,0
"82","intro.bmp",0,0.27938,0
"83","intro.bmp",0,0.1973,0
"84","intro.bmp",0,0.21159,0
"85","intro.bmp",5,0.77292,5
"86","intro.bmp",4,0.52572,4
"87","intro.bmp",4,0.32838,4
"88","intro.bmp",6,0.16429,6
"89","intro.bmp",6,0.21357,6
"90","intro.bmp",1,0.24953,1
"91","intro.bmp",7,0.19756,7
"92","intro.bmp",7,0.27929,7
"93","intro.bmp",1,0.21397,1
"94","intro.bmp",2,0.1803,2
"95","intro.bmp",8,0.26907,8
"96","intro.bmp",8,0.32866,8
"97","intro.bmp",9,0.28056,9
"98","intro.bmp",7,0.29502,7
"99","intro.bmp",4,0.47669,4
"100","intro.bmp",1,0.26257,1
"101","0.bmp",2,0.23019,2
"102","0.bmp",7,0.19745,7
"103","0.bmp",4,0.45973,4
"104","0.bmp",0,0.29604,0
"105","0.bmp",1,0.2625,1
"106","0.bmp",3,0.19678,3
"107","0.bmp",2,0.21684,2
"108","0.bmp",6,0.23018,6
"109","0.bmp",6,0.11446,6
"110","0.bmp",9,0.31234,9
"111","0.bmp",8,0.24657,8
"112","0.bmp",8,0.36145,8
"113","0.bmp",0,0.21395,0
"114","0.bmp",7,0.24619,7
"115","0.bmp",0,0.13165,0
"116","0.bmp",0,0.32826,0
"117","0.bmp",0,0.60811,0
"118","0.bmp",3,0.459,3
"119","0.bmp",8,0.37854,8
"120","0.bmp",0,0.23,0
"121","0.bmp",2,0.36052,2
"122","0.bmp",2,0.23856,2
"123","0.bmp",2,0.36186,2
"124","0.bmp",3,0.31216,3
"125","0.bmp",5,0.29562,5
"126","0.bmp",5,0.13142,5
"127","0.bmp",8,0.21394,8
"128","0.bmp",9,0.31218,9
"129","0.bmp",4,0.4315,4
"130","0.bmp",4,0.24648,4
"131","0.bmp",4,0.27682,4
"132","0.bmp",2,0.31429,2
"133","0.bmp",6,0.22473,6
"134","0.bmp",2,0.39455,2
"135","0.bmp",2,0.37735,2
"136","0.bmp",7,0.19756,7
"137","0.bmp",9,0.21365,9
"138","0.bmp",4,0.19814,4
"139","1.bmp",1,0.23116,2
"140","1.bmp",4,0.34537,6
"141","1.bmp",0,0.36086,0
"142","1.bmp",8,0.29611,8
"143","1.bmp",7,0.22977,5
"144","1.bmp",6,0.22986,3
"145","1.bmp",5,0.22995,1
"146","1.bmp",1,0.49283,2
"147","1.bmp",1,0.39432,2
"148","1.bmp",1,0.23032,2
"149","1.bmp",8,0.20949,8
"150","1.bmp",8,0.39445,8
"151","1.bmp",1,0.19733,2
"152","1.bmp",4,0.21277,6
"153","1.bmp",9,0.21381,7
"154","1.bmp",1,0.34491,2
"155","1.bmp",1,0.4437,2
"156","1.bmp",1,0.22969,2
"157","1.bmp",4,0.23909,6
"158","1.bmp",8,0.26018,8
"159","1.bmp",8,0.44392,8
"160","1.bmp",8,0.23003,8
"161","1.bmp",2,0.08192,9
"162","1.bmp",1,0.34433,2
"163","1.bmp",4,0.2119,6
"164","1.bmp",8,0.24567,8
"165","1.bmp",6,0.22968,3
"166","1.bmp",3,0.09854,4
"167","1.bmp",1,0.21312,2
"168","1.bmp",0,0.23044,0
"169","1.bmp",2,0.26312,9
"170","1.bmp",2,0.35861,9
"171","1.bmp",2,0.40988,9
"172","1.bmp",6,0.19737,3
"173","2.bmp",6,0.42667,8
"174","2.bmp",8,0.49232,1
"175","2.bmp",5,0.21745,7
"176","2.bmp",2,0.46024,9
"177","2.bmp",2,0.37759,9
"178","2.bmp",1,0.19696,6
"179","2.bmp",4,0.23517,2
"180","2.bmp",6,0.16478,8
"181","2.bmp",2,0.31221,9
"182","2.bmp",2,0.41087,9
"183","2.bmp",6,0.29474,8
"184","2.bmp",2,0.31192,9
"185","2.bmp",4,0.18053,2
"186","2.bmp",5,0.23109,7
"187","2.bmp",5,0.26283,7
"188","2.bmp",6,0.23003,8
"189","2.bmp",8,0.22975,1
"190","2.bmp",9,0.29478,3
"191","2.bmp",0,0.24629,0
"192","2.bmp",5,0.31192,7
"193","2.bmp",4,0.26273,2
"194","2.bmp",7,0.21519,5
"195","2.bmp",0,0.21352,0
"196","2.bmp",0,0.49263,0
"197","2.bmp",9,0.21397,3
"198","2.bmp",6,0.22971,8
"199","2.bmp",6,0.21321,8
"200","2.bmp",3,0.30017,4
"201","2.bmp",8,0.31172,1
"202","2.bmp",8,0.47626,1
"203","2.bmp",2,0.49275,9
"204","2.bmp",0,0.23048,0
"205","2.bmp",5,0.44315,7
"206","2.bmp",2,0.2628,9
"207","2.bmp",4,0.229,2
"208","2.bmp",7,0.21338,5
"209","2.bmp",4,0.30051,2
"210","2.bmp",6,0.19737,8
"211","2.bmp",5,0.26329,7
"212","2.bmp",3,0.13956,4
"213","2.bmp",3,0.41098,4
"214","2.bmp",5,0.06563,7
"215","2.bmp",5,0.2791,7
"216","2.bmp",3,0.24675,4
"217","2.bmp",0,0.45979,0
"218","2.bmp",8,0.27884,1
"219","2.bmp",7,0.312,5
"220","2.bmp",0,0.21397,0
"221","2.bmp",2,0.21385,9
"222","2.bmp",5,0.24779,7
"223","2.bmp",8,0.20966,1
"224","2.bmp",6,0.31763,8
"225","2.bmp",6,0.21373,8
"226","2.bmp",3,0.21355,4
"227","2.bmp",3,0.55865,4
"228","2.bmp",5,0.44333,7
"229","2.bmp",8,0.27769,1
"230","3.bmp",8,0.49275,2
"231","3.bmp",4,0.23088,6
"232","3.bmp",8,0.39407,2
"233","3.bmp",6,0.16426,4
"234","3.bmp",2,0.24692,1
"235","3.bmp",3,0.29523,5
"236","3.bmp",5,0.29578,9
"237","3.bmp",3,0.36154,5
"238","3.bmp",3,0.27954,5
"239","3.bmp",5,0.24724,9
"240","3.bmp",8,0.31042,2
"241","3.bmp",8,0.53928,2
"242","3.bmp",7,0.2625,8
"243","3.bmp",7,0.40956,8
"244","3.bmp",5,0.54164,9
"245","3.bmp",3,0.24562,5
"246","3.bmp",3,0.31151,5
"247","3.bmp",8,0.55814,2
"248","3.bmp",0,0.31241,0
"249","3.bmp",5,0.37769,9
"250","3.bmp",0,0.39548,0
"251","3.bmp",9,0.26289,3
"252","3.bmp",3,0.34552,5
"253","3.bmp",0,0.29581,0
"254","3.bmp",2,0.312,1
"255","3.bmp",6,0.1946,4
"256","3.bmp",1,0.24828,7
"257","3.bmp",1,0.19734,7
"258","3.bmp",6,0.22955,4
"259","3.bmp",8,0.3287,2
"260","3.bmp",0,0.24512,0
"261","3.bmp",2,0.3119,1
"262","3.bmp",0,0.26572,0
"263","3.bmp",3,0.59023,5
"264","3.bmp",4,0.32887,6
"265","3.bmp",0,0.23019,0
"266","3.bmp",2,0.78864,1
"267","3.bmp",1,0.75635,7
"268","3.bmp",6,0.37744,4
"269","4.bmp",6,0.44315,7
"270","4.bmp",2,0.44347,3
"271","4.bmp",5,0.16411,8
"272","4.bmp",6,0.21367,7
"273","4.bmp",5,0.26274,8
"274","4.bmp",8,0.21326,1
"275","4.bmp",3,0.09869,5
"276","4.bmp",5,0.24669,8
"277","4.bmp",3,0.26248,5
"278","4.bmp",2,0.32867,3
"279","4.bmp",0,0.13194,0
"280","4.bmp",2,0.32857,3
"281","4.bmp",6,0.17973,7
"282","4.bmp",6,0.23643,7
"283","4.bmp",0,0.22514,0
"284","4.bmp",2,0.27893,3
"285","4.bmp",5,0.23001,8
"286","4.bmp",6,0.21333,7
"287","4.bmp",0,0.39484,0
"288","4.bmp",5,0.42671,8
"289","4.bmp",2,0.23166,3
"290","4.bmp",2,0.2467,3
"291","4.bmp",0,0.24028,0
"292","4.bmp",8,0.22934,1
"293","4.bmp",0,0.41455,0
"294","4.bmp",5,0.39395,8
"295","4.bmp",8,0.04939,1
"296","4.bmp",5,0.26472,8
"297","4.bmp",5,0.21408,8
"298","4.bmp",2,0.28706,3
"299","4.bmp",5,0.39442,8
"300","4.bmp",2,0.26286,3
"301","4.bmp",7,0.24681,9
"302","4.bmp",2,0.24666,3
"303","4.bmp",5,0.24771,8
"304","4.bmp",0,0.16565,0
"305","4.bmp",5,0.32919,8
"306","4.bmp",1,0.21332,2
"307","4.bmp",1,0.26338,2
"308","4.bmp",6,0.3286,7
"309","4.bmp",8,0.31216,1
"310","4.bmp",9,0.11507,4
"311","4.bmp",9,0.36095,4
"312","4.bmp",8,0.24622,1
"313","4.bmp",9,0.22047,4
"314","4.bmp",5,0.62448,8
"315","4.bmp",3,0.37704,5
"316","4.bmp",3,0.27969,5
"317","4.bmp",2,0.21373,3
"318","4.bmp",2,0.2088,3
"319","4.bmp",1,0.19705,2
"320","4.bmp",1,0.32767,2
"321","4.bmp",4,0.23172,6
"322","4.bmp",7,0.29446,9
"323","4.bmp",2,0.26083,3
"324","4.bmp",5,0.24608,8
"325","4.bmp",1,0.35085,2
"326","4.bmp",4,0.21558,6
"327","4.bmp",4,0.34369,6
"328","4.bmp",1,0.87044,2
"329","4.bmp",2,0.22946,3
"330","4.bmp",4,0.54149,6
"331","5.bmp",4,0.44365,5
"332","5.bmp",5,0.18073,1
"333","5.bmp",7,0.19708,4
"334","5.bmp",8,0.52605,3
"335","5.bmp",7,0.34398,4
"336","5.bmp",5,0.4104,1
"337","5.bmp",9,0.42711,9
"338","5.bmp",0,0.26396,0
"339","5.bmp",9,0.19658,9
"340","5.bmp",2,0.21429,8
"341","5.bmp",5,0.31125,1
"342","5.bmp",2,0.29573,8
"343","5.bmp",0,0.24615,0
"344","5.bmp",5,0.26219,1
"345","5.bmp",8,0.13019,3
"346","5.bmp",8,0.32816,3
"347","5.bmp",9,0.36159,9
"348","5.bmp",6,0.2133,6
"349","5.bmp",6,0.47646,6
"350","5.bmp",8,0.23239,3
"351","5.bmp",5,0.24617,1
"352","5.bmp",0,0.21149,0
"353","5.bmp",2,0.29485,8
"354","5.bmp",2,0.35173,8
"355","5.bmp",3,0.2137,7
"356","5.bmp",7,0.19704,4
"357","5.bmp",5,0.59131,1
"358","5.bmp",2,0.37726,8
"359","5.bmp",7,0.31223,4
"360","5.bmp",5,0.22978,1
"361","5.bmp",6,0.42694,6
"362","5.bmp",0,0.24695,0
"363","6.bmp",9,0.36171,8
"364","6.bmp",6,0.22983,3
"365","6.bmp",7,0.47644,4
"366","6.bmp",7,0.49298,4
"367","6.bmp",7,0.36026,4
"368","6.bmp",7,0.08215,4
"369","6.bmp",4,0.33075,5
"370","6.bmp",0,0.26323,0
"371","6.bmp",7,0.31247,4
"372","6.bmp",4,0.77101,5
"373","6.bmp",8,0.4433,9
"374","6.bmp",5,0.24655,6
"375","6.bmp",8,0.34372,9
"376","6.bmp",0,0.26273,0
"377","6.bmp",2,0.29471,7
"378","6.bmp",0,0.24561,0
"379","6.bmp",7,0.31181,4
"380","6.bmp",1,0.21376,1
"381","6.bmp",8,0.24646,9
"382","6.bmp",7,0.32956,4
"383","6.bmp",5,0.24477,6
"384","6.bmp",1,0.24646,1
"385","6.bmp",2,0.27927,7
"386","7.bmp",6,0.27954,4
"387","7.bmp",2,0.23079,2
"388","7.bmp",0,0.18059,0
"389","7.bmp",2,0.47449,2
"390","7.bmp",1,0.28368,9
"391","7.bmp",2,0.24707,2
"392","7.bmp",1,0.44417,9
"393","7.bmp",2,0.08156,2
"394","7.bmp",1,0.22937,9
"395","7.bmp",4,0.19322,8
"396","7.bmp",7,0.27902,5
"397","7.bmp",1,0.27946,9
"398","7.bmp",2,0.24669,2
"399","7.bmp",3,0.27869,3
"400","7.bmp",8,0.21384,6
"401","7.bmp",8,0.21318,6
"402","7.bmp",0,0.52512,0
"403","7.bmp",0,0.26271,0
"404","7.bmp",6,0.39558,4
"405","7.bmp",0,0.1972,0
"406","7.bmp",8,0.27879,6
"407","7.bmp",5,0.21419,7
"408","7.bmp",2,0.32863,2
"409","7.bmp",5,0.21263,7
"410","7.bmp",5,0.37749,7
"411","7.bmp",9,0.2957,1
"412","7.bmp",6,0.49242,4
"413","7.bmp",0,0.28305,0
"414","7.bmp",9,0.24678,1
"415","7.bmp",5,0.28389,7
"416","7.bmp",4,0.21254,8
"417","7.bmp",4,0.49307,8
"418","8.bmp",9,0.35895,9
"419","8.bmp",5,0.44542,4
"420","8.bmp",0,0.29848,0
"421","8.bmp",6,0.39352,6
"422","8.bmp",6,0.34525,6
"423","8.bmp",6,0.09981,6
"424","8.bmp",5,0.31218,4
"425","8.bmp",5,0.27908,4
"426","8.bmp",4,0.29533,2
"427","8.bmp",9,0.1149,9
"428","8.bmp",8,0.26355,1
"429","8.bmp",0,0.34547,0
"430","8.bmp",0,0.13123,0
"431","8.bmp",3,0.2612,3
"432","8.bmp",0,0.31335,0
"433","8.bmp",0,0.31371,0
"434","8.bmp",1,0.29559,7
"435","8.bmp",5,0.21342,4
"436","8.bmp",5,0.09912,4
"437","8.bmp",2,0.46083,5
"438","8.bmp",2,0.21252,5
"439","8.bmp",8,0.57478,1
"440","8.bmp",7,0.27902,8
"441","8.bmp",5,0.21353,4
"442","8.bmp",3,0.22867,3
"443","8.bmp",3,0.26099,3
"444","8.bmp",3,0.44452,3
"445","8.bmp",0,0.42715,0
"446","8.bmp",5,0.22974,4
"447","8.bmp",4,0.56091,2
"448","8.bmp",1,0.13138,7
"449","8.bmp",0,0.11493,0
"450","8.bmp",5,0.24557,4
"451","8.bmp",4,0.32874,2
"452","8.bmp",8,0.29608,1
"453","8.bmp",5,0.26312,4
"454","8.bmp",3,0.19736,3
"455","8.bmp",5,0.21429,4
"456","8.bmp",1,0.39392,7
"457","9.bmp",0,0.32852,0
"458","9.bmp",5,0.11484,2
"459","9.bmp",8,0.27902,1
"460","9.bmp",5,0.29141,2
"461","9.bmp",0,0.24658,0
"462","9.bmp",8,0.31229,1
"463","9.bmp",5,0.21286,2
"464","9.bmp",5,0.14484,2
"465","9.bmp",1,0.19897,7
"466","9.bmp",8,0.22995,1
"467","9.bmp",0,0.24643,0
"468","9.bmp",5,0.39456,2
"469","9.bmp",5,0.31778,2
"470","9.bmp",5,0.70621,2
"471","9.bmp",0,0.1976,0
"472","9.bmp",5,0.22986,2
"473","9.bmp",5,0.3627,2
"474","9.bmp",9,0.42838,8
"475","9.bmp",7,0.23062,6
"476","9.bmp",6,0.19778,3
"477","9.bmp",6,0.27933,3
"478","9.bmp",3,0.21368,4
"479","9.bmp",5,0.1972,2
"480","9.bmp",5,0.24704,2
"481","9.bmp",9,0.22986,8
"482","9.bmp",3,0.21396,4
"483","9.bmp",6,0.21368,3
"484","9.bmp",6,0.45993,3
"485","9.bmp",8,0.31174,1
"486","9.bmp",8,0.16431,1
"487","9.bmp",0,0.44327,0
"488","9.bmp",7,0.64081,6
"489","10.bmp",7,0.34476,5
"490","10.bmp",6,0.06711,4
"491","10.bmp",0,0.31168,0
"492","10.bmp",6,0.1969,4
"493","10.bmp",8,0.19727,3
"494","10.bmp",0,0.5246,0
"495","10.bmp",5,0.47543,1
"496","10.bmp",0,0.13196,0
"497","10.bmp",5,0.90341,1
"498","10.bmp",8,0.47617,3
"499","10.bmp",3,0.23108,6
"500","10.bmp",6,0.13437,4
"501","10.bmp",7,0.08313,5
"502","10.bmp",8,0.2515,3
"503","10.bmp",0,0.36111,0
"504","10.bmp",6,0.37747,4
"505","10.bmp",6,0.50729,4
"506","10.bmp",3,0.31204,6
"507","10.bmp",2,0.26312,8
"508","10.bmp",2,0.29623,8
"509","10.bmp",1,0.23102,7
"510","10.bmp",1,0.0661,7
"511","10.bmp",6,0.32877,4
"512","10.bmp",9,0.23007,9
"513","10.bmp",0,0.21368,0
"514","10.bmp",6,0.21347,4
"515","10.bmp",3,0.19687,6
"516","10.bmp",8,0.328,3
"517","10.bmp",8,0.69031,3
"518","11.bmp",8,0.22974,5
"519","11.bmp",8,0.21344,5
"520","11.bmp",6,0.41071,9
"521","11.bmp",8,0.26276,5
"522","11.bmp",7,0.23004,8
"523","11.bmp",8,0.24631,5
"524","11.bmp",0,0.26309,0
"525","11.bmp",8,0.38132,5
"526","11.bmp",3,0.87103,6
"527","11.bmp",6,0.29559,9
"528","11.bmp",5,0.22989,7
"529","11.bmp",9,0.22964,3
"530","11.bmp",8,0.19702,5
"531","11.bmp",0,0.23068,0
"532","11.bmp",0,0.37845,0
"533","11.bmp",8,0.19745,5
"534","11.bmp",7,0.41101,8
"535","11.bmp",8,0.19565,5
"536","11.bmp",0,0.24652,0
"537","11.bmp",2,0.78796,4
"538","11.bmp",2,0.52533,4
"539","11.bmp",3,0.22989,6
"540","11.bmp",2,0.14819,4
"541","11.bmp",8,0.18063,5
"542","11.bmp",8,0.50897,5
"543","11.bmp",6,0.21344,9
"544","11.bmp",0,0.21292,0
"545","11.bmp",4,0.31155,2
"546","11.bmp",1,0.22903,1
"547","11.bmp",5,0.22955,7
"548","11.bmp",0,0.21295,0
"549","11.bmp",2,0.31226,4
"550","11.bmp",7,0.08313,8
"551","11.bmp",3,0.64215,6
"552","11.bmp",6,0.29559,9
"553","11.bmp",8,0.04367,5
"554","11.bmp",8,0.47705,5
"555","11.bmp",4,0.05429,2
"556","11.bmp",0,0.42703,0
"557","11.bmp",5,0.19675,7
"558","11.bmp",4,0.24655,2
"559","11.bmp",9,0.22964,3
"560","11.bmp",2,0.50961,4
"561","11.bmp",5,0.31219,7
"562","11.bmp",2,0.28003,4
"563","11.bmp",7,0.21356,8
"564","11.bmp",0,0.3775,0
"565","11.bmp",5,0.25992,7
"566","11.bmp",5,0.32843,7
"567","11.bmp",2,0.29498,4
"568","11.bmp",9,0.23004,3
"569","11.bmp",9,0.64063,3
"570","11.bmp",2,0.19778,4
"571","11.bmp",2,0.2132,4
"572","11.bmp",1,0.2301,1
"573","11.bmp",4,0.24664,2
"574","11.bmp",2,0.23026,4
"575","11.bmp",0,0.1972,0
"576","11.bmp",7,0.21384,8
"577","11.bmp",0,0.3945,0
"578","11.bmp",9,0.44565,3
"579","11.bmp",0,0.19742,0
"580","11.bmp",0,0.29581,0
"581","11.bmp",8,0.24884,5
"582","11.bmp",8,0.36139,5
"583","11.bmp",2,0.29553,4
"584","11.bmp",3,0.24631,6
"585","11.bmp",6,0.1474,9
"586","11.bmp",8,0.21329,5
"587","11.bmp",6,0.88455,9
"588","11.bmp",6,0.39545,9
"589","11.bmp",5,0.29523,7
"590","11.bmp",4,0.2796,2
"591","11.bmp",0,0.3508,0
"592","11.bmp",9,0.37753,3
"593","11.bmp",0,0.22986,0
"594","11.bmp",8,0.16415,5
"595","11.bmp",6,0.19617,9
"596","11.bmp",6,0.27811,9
"597","11.bmp",9,0.24536,3
"598","11.bmp",8,0.22977,5
"599","11.bmp",0,0.09851,0
"600","11.bmp",0,0.46027,0
"601","11.bmp",0,0.36151,0
"602","11.bmp",0,0.42819,0
